CPU,Felzenszwalb Time,SLIC Time,Quickshift Time,FBM Time,CCL Time
Ryzen 5600X,3.419788599,3.718966961,25.43077707,0.01607704163,0.3349516392
Ryzen 5600X,3.562852859,3.936120033,26.50533915,0.01899957657,0.3633797169
Ryzen 5600X,3.286550999,3.909740686,24.8779273,0.012134552,0.3042845726
Ryzen 5600X,3.686398268,4.225763798,25.4020226,0.01906180382,0.3105480671
Ryzen 5600X,3.969597101,4.007518768,25.28289795,0.0140812397,0.4080460072
Ryzen 5600X,3.800172329,4.367810965,24.04600883,0.02406382561,0.3990643024
Ryzen 5600X,3.527814388,4.583697557,23.83328867,0.01505422592,0.2948582172
Ryzen 5600X,3.703924179,4.269251823,23.96772814,0.01304864883,0.304877758
Ryzen 5600X,3.768675327,4.371642828,24.01562715,0.01199603081,0.4602813721
Ryzen 5600X,3.658607244,4.138469696,23.51143837,0.01499986649,0.4349873066
Ryzen 5600X,3.517566442,3.946956635,23.32232404,0.01505899429,0.3457622528
Ryzen 5600X,3.705013752,3.269975662,24.67287803,0.01812076569,0.3383247852
Ryzen 5600X,4.070657969,3.987812757,24.54995823,0.02099871635,0.3648402691
Ryzen 5600X,3.622542858,3.89049077,23.81767249,0.01611495018,0.4661316872
Ryzen 5600X,3.755208015,3.904974222,24.354496,0.01207208633,0.3251104355
Ryzen 5600X,4.046322584,3.419237852,24.47527695,0.01308608055,0.3881952763
Ryzen 5600X,4.158762932,3.677079916,24.60675406,0.01700019836,0.4238209724
Ryzen 5600X,3.046521425,4.303719759,24.53263831,0.01205253601,0.3452489376
Ryzen 5600X,3.336232901,3.541125536,25.10052395,0.01210284233,0.2650210857
Ryzen 5600X,3.318426847,3.532942295,25.35533929,0.01106190681,0.2634112835
Ryzen 5600X,3.277816534,3.603758097,24.49105477,0.01605916023,0.3528630733
Ryzen 5600X,3.078485966,3.223176956,25.3697331,0.01804900169,0.3131482601
Ryzen 5600X,3.722907782,3.057478905,22.77065921,0.01506185532,0.4090800285
Ryzen 5600X,3.148389816,3.119728088,23.30369163,0.2012503147,0.5022349358
Ryzen 5600X,2.844349861,3.574167728,23.80651999,0.01204705238,0.3371334076
Ryzen 5600X,2.990185261,3.261155367,24.06576967,0.01499962807,0.4341213703
Ryzen 5600X,2.840476274,2.899059296,23.93709207,0.01400160789,0.3309972286
Ryzen 5600X,3.127100706,3.472701788,24.62994981,0.01509308815,0.3507738113
Ryzen 5600X,2.693010092,2.916060925,24.81158495,0.01607823372,0.2749972343
Ryzen 5600X,3.298631668,2.840562105,24.75785756,0.01203608513,0.3360180855
Ryzen 5600X,2.739980459,2.85033989,25.14943457,0.01413989067,0.3076541424
Ryzen 5600X,2.808290958,2.807394981,23.50828171,0.01600122452,0.3011248112
Ryzen 5600X,3.432267904,3.11438942,24.59938478,0.02331233025,0.4002430439
Ryzen 5600X,3.325935602,3.542116404,25.19757986,0.01204657555,0.2970993519
Ryzen 5600X,3.849889517,4.063438416,24.23097825,0.01806330681,0.5714030266
Ryzen 5600X,3.571861744,4.513152599,24.07850695,0.0140004158,0.38230443
Ryzen 5600X,3.316918135,4.060851574,24.07694554,0.01600337029,0.3229963779
Ryzen 5600X,3.107747316,3.664971352,23.90216732,0.01500105858,0.3044941425
Ryzen 5600X,3.241996527,3.583610773,24.88285518,0.02006435394,0.3986992836
Ryzen 5600X,2.972091913,3.972302198,24.63863587,0.01205801964,0.3249032497
Ryzen 5600X,3.252858877,3.660825014,25.28179693,0.01709389687,0.3792901039
Ryzen 5600X,2.927859545,3.971532106,24.83724332,0.01306128502,0.3067157269
Ryzen 5600X,3.606163025,3.653640985,24.79611087,0.01406407356,0.2990245819
Ryzen 5600X,3.178386211,3.803314209,24.60493112,0.0151617527,0.4148614407
Ryzen 5600X,3.078856468,3.820081234,24.51141095,0.01504588127,0.3444354534
Ryzen 5600X,3.304837942,3.634712934,24.5412817,0.01699829102,0.3354518414
Ryzen 5600X,3.514142036,3.710740805,24.1972959,0.01405310631,0.4107027054
Ryzen 5600X,2.835689783,3.704407692,24.64336562,0.0140581131,0.3553190231
Ryzen 5600X,3.446795225,3.74890399,25.19942474,0.01399993896,0.3652276993
Ryzen 5600X,3.077443838,3.770055771,25.10069728,0.0210609436,0.3319883347
Ryzen 5600X,3.361325741,3.988149881,24.22920704,0.01205587387,0.328546524
Ryzen 5600X,3.418777704,3.787755251,23.81491637,0.01699924469,0.3206338882
Ryzen 5600X,3.082965136,3.682612658,24.53519487,0.02006864548,0.3969852924
Ryzen 5600X,2.8998909,3.497783661,25.59278822,0.0160009861,0.320949316
Ryzen 5600X,3.2518785,3.386151552,24.57602096,0.01205348969,0.288867712
Ryzen 5600X,2.759666443,3.27988863,24.08948541,0.01899838448,0.3150353432
Ryzen 5600X,2.654208899,3.012925148,22.95501876,0.01621079445,0.396766901
Ryzen 5600X,3.297506332,4.042593956,23.04131699,0.01409196854,0.298293829
Ryzen 5600X,2.452703714,3.030932426,21.96071076,0.0150949955,0.3171498775
Ryzen 5600X,2.966976166,3.151746511,24.84040165,0.01105260849,0.336861372
Ryzen 5600X,2.407944918,2.924694061,23.8876524,0.01484751701,0.3468799591
Ryzen 5600X,4.124373198,2.918579102,24.7634151,0.01804304123,0.4914007187
Ryzen 5600X,3.286732912,3.298297405,24.11351418,0.0110001564,0.3064832687
Ryzen 5600X,3.082859516,3.876101017,24.47447157,0.01204824448,0.3171284199
Ryzen 5600X,3.195236683,3.659100771,23.99855351,0.01104164124,0.3192257881
Ryzen 5600X,2.90168643,3.032235384,25.67184544,0.01104712486,0.257191658
Ryzen 5600X,3.157503843,2.924286366,26.64112353,0.01504278183,0.2923741341
Ryzen 5600X,3.079339743,3.126070023,25.71782565,0.01409173012,0.3570547104
Ryzen 5600X,3.789931774,3.227817297,23.96199203,0.01605582237,0.3792629242
Ryzen 5600X,3.52937603,3.135791063,22.87994099,0.01499962807,0.4011883736
Ryzen 5600X,3.618475437,3.47273159,23.05075359,0.02606272697,0.4494817257
Ryzen 5600X,3.645791531,3.1910007,22.92858529,0.01305389404,0.3489017487
Ryzen 5600X,3.191596031,3.56079936,23.64039445,0.01204800606,0.287602663
Ryzen 5600X,2.822160244,2.873919249,25.64742947,0.0170686245,0.2900009155
Ryzen 5600X,3.219197989,3.034151793,24.71866941,0.01505708694,0.3059687614
Ryzen 5600X,2.746329069,2.946218967,23.14932656,0.01420736313,0.3415257931
Ryzen 5600X,4.031158209,2.930721998,22.60388875,0.01206183434,0.4372291565
Ryzen 5600X,3.715564489,3.409108162,23.47098184,0.01906967163,0.4236433506
Ryzen 5600X,4.001180649,3.972503901,23.31273699,0.01204633713,0.4649174213
Ryzen 5600X,3.907482386,3.803379536,23.84516811,0.01310539246,0.3461902142
Ryzen 5600X,3.900360584,3.633539915,24.91750574,0.01412343979,0.3064110279
Ryzen 5600X,3.45840621,3.929219484,25.53731084,0.01208853722,0.3076620102
Ryzen 5600X,3.548388481,3.39373517,24.87922168,0.01378130913,0.3359003067
Ryzen 5600X,2.875795126,3.799257994,24.02071142,0.02105259895,0.3139774799
Ryzen 5600X,3.189582109,3.065512896,24.55727243,0.01599931717,0.3221008778
Ryzen 5600X,3.142273188,3.131995916,25.85623789,0.01705646515,0.3116767406
Ryzen 5600X,3.107549906,3.012297153,25.58505058,0.01705765724,0.3154644966
Ryzen 5600X,2.812885761,3.558187246,25.51506472,0.01105117798,0.4015238285
Ryzen 5600X,3.353421211,3.573786974,24.2095027,0.01104545593,0.3399457932
Ryzen 5600X,3.519900322,3.457255602,24.18145418,0.01606941223,0.3622617722
Ryzen 5600X,4.082800865,3.527612686,23.56327152,0.03806328773,0.4953680038
Ryzen 5600X,4.101386547,3.776924372,23.75160027,0.0160753727,0.4092566967
Ryzen 5600X,4.063708305,3.760799885,23.2836206,0.0120010376,0.4046463966
Ryzen 5600X,3.79821229,4.800035238,24.08295226,0.01699995995,0.3208291531
Ryzen 5600X,3.148271322,3.91902113,23.16926336,0.01704621315,0.3042526245
Ryzen 5600X,3.003816605,3.606086016,22.24194717,0.01204609871,0.3090186119
Ryzen 5600X,2.789387703,3.09542346,25.35963941,0.01300144196,0.4041492939
Ryzen 5600X,2.636278152,3.474497557,25.1689055,0.01405453682,0.3203685284
Ryzen 5600X,2.988453865,3.588836193,25.01630116,0.01510024071,0.2754051685
Ryzen 5600X,3.099446774,3.151425362,24.05446863,0.01404070854,0.3692026138
Ryzen 5600X,3.330190182,3.643914223,24.03567481,0.01506018639,0.4199590683
Ryzen 5600X,3.905507088,3.920388937,24.83433819,0.01508259773,0.2683815956
Ryzen 5600X,4.135274887,3.321307182,25.13454103,0.01500034332,0.3228471279
Ryzen 5600X,4.167626381,3.409167767,25.51198077,0.01905918121,0.3847658634
Ryzen 5600X,4.235673189,4.288652658,24.29133797,0.01615142822,0.3770446777
Ryzen 5600X,4.27496624,4.350369215,23.77609944,0.01799631119,0.4002623558
Ryzen 5600X,3.636536121,3.875018597,23.71775532,0.01499986649,0.3520860672
Ryzen 5600X,3.365272522,3.186873674,22.73059225,0.01807045937,0.3495795727
Ryzen 5600X,3.227989912,3.16256237,24.30109406,0.01705789566,0.3353185654
Ryzen 5600X,3.456197262,3.499689579,24.94603729,0.01707339287,0.3674139977
Ryzen 5600X,2.846211433,3.349877357,24.96652913,0.02007007599,0.4030733109
Ryzen 5600X,3.040592194,3.18602252,24.64720106,0.01405119896,0.3766963482
Ryzen 5600X,2.670697451,3.203564405,24.9572823,0.01916742325,0.341404438
Ryzen 5600X,2.916211128,3.072377205,23.65454221,0.01605725288,0.3362121582
Ryzen 5600X,3.076033592,3.074109554,22.63651729,0.01207542419,0.2778580189
Ryzen 5600X,3.460984707,3.443089962,23.26851034,0.01300048828,0.5259094238
Ryzen 5600X,2.958160639,4.027023315,22.65322709,0.01204776764,0.2630012035
Ryzen 5600X,2.789584875,3.718691826,24.03378367,0.01309895515,0.3544287682
Ryzen 5600X,2.773867369,2.847468138,24.88772702,0.01503992081,0.3087153435
Ryzen 5600X,2.769448519,3.127080202,25.33047938,0.0160984993,0.3203136921
Ryzen 5600X,3.139284611,2.879153728,25.05925941,0.01404833794,0.3322660923
Ryzen 5600X,2.788782358,3.063417673,24.1159389,0.02605724335,0.4268550873
Ryzen 5600X,3.788272381,3.057913542,24.60566139,0.01515293121,0.3619351387
Ryzen 5600X,3.405197859,3.297266245,25.27307439,0.01300096512,0.2728409767
Ryzen 5600X,3.518466949,3.781017065,25.02577329,0.01200079918,0.3320643902
Ryzen 5600X,3.109524965,4.077396154,24.33031917,0.01305270195,0.2558162212
Ryzen 5600X,3.409333706,3.663951159,24.46002483,0.01104354858,0.2971360683
Ryzen 5600X,2.941091061,3.759756565,25.11612797,0.01405930519,0.3209271431
Ryzen 5600X,3.225167036,2.810490131,25.40940523,0.01412034035,0.356013298
Ryzen 5600X,3.044556618,3.479138851,25.43679786,0.01210427284,0.2470574379
Ryzen 5600X,3.211064816,3.443119287,25.89607501,0.01306438446,0.2730126381
Ryzen 5600X,3.355994701,3.80366087,26.16600823,0.01205015182,0.2916052341
Ryzen 5600X,3.553394794,3.498621464,25.2712841,0.01400089264,0.3482530117
Ryzen 5600X,3.505572081,3.587296963,25.96730447,0.01406216621,0.313731432
Ryzen 5600X,3.423075676,3.360827923,25.86418509,0.01104784012,0.3442316055
Ryzen 5600X,2.893829107,3.220034361,23.75763083,0.01305150986,0.339212656
Ryzen 5600X,2.64112401,3.066508055,22.77393818,0.01512765884,0.3405487537
Ryzen 5600X,3.265801668,4.23206377,22.81948018,0.01105594635,0.3099246025
Ryzen 5600X,2.996030331,3.750341415,22.24399209,0.01405882835,0.2967882156
Ryzen 5600X,2.437170744,3.09727478,24.15504646,0.01599907875,0.328510046
Ryzen 5600X,2.979756355,3.046290874,23.9805975,0.0120010376,0.2790000439
Ryzen 5600X,3.585651636,2.826874971,24.15945745,0.03008008003,0.4714992046
Ryzen 5600X,3.698760748,3.111214399,23.53359532,0.02796292305,0.4083619118
Ryzen 5600X,4.092812061,4.240751505,23.75731993,0.01300048828,0.292478323
Ryzen 5600X,3.697781086,4.67967844,24.71536708,0.01214241982,0.3066112995
Ryzen 5600X,3.65520668,4.088217974,24.39496374,0.01106619835,0.3081190586
Ryzen 5600X,3.046946049,3.237490177,23.06619191,0.01404976845,0.3084862232
Ryzen 5600X,3.730808735,3.027046442,23.68625903,0.01310801506,0.3304729462
Ryzen 5600X,2.674815655,2.920675278,24.00139475,0.01105976105,0.2449567318
Ryzen 5600X,3.278927803,3.104415655,23.39790511,0.01104474068,0.2910573483
Ryzen 5600X,4.099576712,2.877278328,24.18737388,0.01800012589,0.4225759506
Ryzen 5600X,3.321200132,3.811179399,23.39183807,0.01200175285,0.361997366
Ryzen 5600X,4.156434059,3.690639019,23.15561295,0.01405644417,0.3813951015
Ryzen 5600X,3.469372034,3.707844257,23.73594952,0.0120549202,0.299808979
Ryzen 5600X,2.758016109,3.791008472,22.27566671,0.01604437828,0.3323054314
Ryzen 5600X,2.650805473,3.109170437,25.05549932,0.01405858994,0.3432171345
Ryzen 5600X,2.657022715,2.971388817,25.78689766,0.01505470276,0.2943468094
Ryzen 5600X,3.02587676,3.051194429,23.54235864,0.04605555534,0.4193484783
Ryzen 5600X,4.540339947,2.827033997,23.80689907,0.03105211258,0.601998806
Ryzen 5600X,4.407057762,3.524665594,24.10723567,0.01508688927,0.3877642155
Ryzen 5600X,3.51344347,4.184939623,24.60112309,0.01312851906,0.4250121117
Ryzen 5600X,3.877192736,4.930708885,24.93525481,0.01807188988,0.4030230045
Ryzen 5600X,3.904897451,4.998328209,23.55727863,0.0151257515,0.3009996414
Ryzen 5600X,3.496879101,4.177284956,23.58913445,0.01305317879,0.3328001499
Ryzen 5600X,3.123771429,3.284243822,24.10623574,0.01599931717,0.2661488056
Ryzen 5600X,2.725989342,2.923214436,23.65323186,0.01804947853,0.3983285427
Ryzen 5600X,2.950061798,3.075992584,24.32006478,0.02405428886,0.337225914
Ryzen 5600X,2.856045008,2.989834309,25.35443997,0.0139977932,0.3151810169
Ryzen 5600X,3.40000391,2.962067842,25.47281885,0.01405382156,0.4069342613
Ryzen 5600X,2.730672598,3.121469498,24.73660469,0.02207970619,0.3562281132
Ryzen 5600X,2.903049231,3.095681906,24.60421348,0.01405334473,0.3366806507
Ryzen 5600X,2.4888165,3.54046607,23.7097559,0.02209424973,0.4196703434
Ryzen 5600X,3.604650497,3.180648327,22.939152,0.01212310791,0.396062851
Ryzen 5600X,3.418316126,3.740220308,23.08890557,0.0119972229,0.3066613674
Ryzen 5600X,3.129905462,3.488615036,23.95454979,0.01605892181,0.3515305519
Ryzen 5600X,3.333495617,3.3301332,25.3661356,0.01712918282,0.3560581207
Ryzen 5600X,3.151880026,3.242230177,25.45060039,0.01405620575,0.3401379585
Ryzen 5600X,2.90208745,3.557422638,24.7563951,0.01605176926,0.3494820595
Ryzen 5600X,2.89364171,2.847921371,24.80472374,0.01305198669,0.2873244286
Ryzen 5600X,3.154447794,2.989533186,23.03304052,0.01405215263,0.3193101883
Ryzen 5600X,4.367468357,2.822495461,23.29840279,0.02699804306,0.5169918537
Ryzen 5600X,3.801585674,3.381712914,23.94132066,0.02204632759,0.5005207062
Ryzen 5600X,3.796126127,3.443260908,24.0293982,0.02099871635,0.4500780106
Ryzen 5600X,3.358819246,3.781745434,24.65025306,0.01399922371,0.3676736355
Ryzen 5600X,3.337039232,3.578706264,25.33514285,0.01705956459,0.3157920837
Ryzen 5600X,2.693373919,3.14089632,23.83592892,0.01799821854,0.3267674446
Ryzen 5600X,3.045170069,3.193334103,23.35769606,0.01806092262,0.3441941738
Ryzen 5600X,2.968812704,3.762889624,23.64979124,0.01811957359,0.3349773884
Ryzen 5600X,3.212267876,3.444186926,24.98301935,0.01704120636,0.4150459766
Ryzen 5600X,3.319229364,3.199594975,24.39728999,0.0120716095,0.2960546017
Ryzen 5600X,3.138718367,3.164349794,24.68089724,0.02105116844,0.3556611538
Ryzen 5600X,2.60013938,3.142019749,24.29420233,0.01705670357,0.397298336
Ryzen 5600X,3.445349455,3.008544445,23.51425362,0.01705217361,0.4148745537
Ryzen 5600X,3.310747623,3.65173173,23.88605881,0.01310300827,0.3077456951
Ryzen 5600X,2.792111874,3.106719971,25.07913637,0.01505827904,0.3338036537
Ryzen 5600X,2.631488085,3.01521945,25.06593657,0.01399946213,0.3056201935
Ryzen 5600X,3.32506609,2.951608181,22.88363814,0.01900100708,0.3988573551
Ryzen 5600X,3.520802259,2.998319864,23.82024765,0.01704668999,0.3973155022
Ryzen 5600X,3.515208244,3.980159283,24.60045314,0.0121088028,0.3303766251
Ryzen 5600X,3.303254366,3.634427786,24.18844175,0.01206278801,0.3024024963
Ryzen 5600X,3.330113411,3.509508848,23.29877162,0.01305770874,0.289100647
Ryzen 5600X,4.288151264,2.905102491,23.90431809,0.01905536652,0.4490611553
Ryzen 5600X,3.512362242,3.301394939,24.41531777,0.0140542984,0.3837072849
Ryzen 5600X,3.538098812,3.751963377,24.96427512,0.01615023613,0.3069489002
Ryzen 5600X,3.814008236,4.137699842,25.14609742,0.01523971558,0.3793339729
Ryzen 5600X,3.62675643,4.21797967,25.05693722,0.01309943199,0.3178236485
Ryzen 5600X,3.188922882,4.190413952,25.13253331,0.01209425926,0.2878425121
Ryzen 5600X,3.698984146,3.771064758,24.22270513,0.01499986649,0.3094482422
Ryzen 5600X,3.115043879,3.463406801,24.44562149,0.01504564285,0.3024835587
Ryzen 5600X,3.709936619,3.074501991,23.81607652,0.01312184334,0.3777515888
Ryzen 5600X,2.952722073,3.226079464,23.37265468,0.01704621315,0.3965778351
Ryzen 5600X,2.904196024,3.193149328,23.01795125,0.01504778862,0.3167922497
Ryzen 5600X,2.833478451,3.55697155,23.35726428,0.0160472393,0.2875401974
Ryzen 5600X,2.862798929,3.276795387,24.29178667,0.01610898972,0.2962360382
Ryzen 5600X,3.084494114,3.306769133,24.10183358,0.01105070114,0.2770559788
Ryzen 5600X,2.761512995,3.373028994,24.24985027,0.01512908936,0.3380300999
Ryzen 5600X,2.572305441,2.937244177,24.69048786,0.01505613327,0.3223288059
Ryzen 5600X,3.318250179,2.893995285,22.82565284,0.01504230499,0.3642449379
Ryzen 5600X,3.512283087,2.69367981,22.93309784,0.01606845856,0.3814806938
Ryzen 5600X,3.170808792,3.893019915,23.76285744,0.01305317879,0.2968184948
Ryzen 5600X,3.116133213,3.322649002,23.44561243,0.01206803322,0.3385272026
Ryzen 5600X,3.099439859,3.203239202,23.82750416,0.02905416489,0.3652591705
Ryzen 5600X,3.989461899,3.116085052,24.57964063,0.01799964905,0.4492185116
Ryzen 5600X,2.655847549,3.172277689,24.93789268,0.01304507256,0.306196928
Ryzen 5600X,3.445480585,3.124199152,24.87793732,0.01499938965,0.3193440437
Ryzen 5600X,2.702019215,3.019399405,25.67237926,0.02306056023,0.3791041374
Ryzen 5600X,3.549978971,2.980554104,24.35863543,0.02004671097,0.4419579506
Ryzen 5600X,2.82755971,3.137946129,23.54052043,0.01706385612,0.338909626
Ryzen 5600X,3.361661196,3.644175529,22.92567945,0.01499962807,0.2995004654
Ryzen 5600X,3.43715024,3.829897165,22.70726562,0.0160946846,0.3425593376
Ryzen 5600X,3.155229568,3.62393856,24.27956223,0.01304316521,0.3491811752
Ryzen 5600X,3.674470901,3.685821772,24.76607656,0.01405334473,0.3323962688
Ryzen 5600X,3.573475122,3.438221693,24.81502962,0.01306676865,0.3352110386
Ryzen 5600X,3.141065121,3.293540478,24.13735008,0.01610660553,0.3836958408
Ryzen 5600X,3.258013248,3.26778841,24.50001764,0.0120639801,0.308434248
Ryzen 5600X,3.27609992,3.600965261,24.70362425,0.0140542984,0.2761821747
Ryzen 5600X,2.942815781,3.221486568,23.02318764,0.01403641701,0.327398777
Ryzen 5600X,3.198285341,3.566482544,23.6272068,0.01599931717,0.34034729
Ryzen 5600X,3.794988394,4.358003855,25.13729405,0.01511311531,0.392165184
Ryzen 5600X,3.43727684,4.306040287,24.79963732,0.01305937767,0.2974181175
Ryzen 5600X,3.38776207,4.244371653,24.79457688,0.01204919815,0.3131711483
Ryzen 5600X,3.472639084,3.786132813,24.80757165,0.01408815384,0.2665672302
Ryzen 5600X,3.614741564,3.945135832,24.3144803,0.01306271553,0.2902338505
Ryzen 5600X,3.452583313,3.690830708,24.912328,0.01599979401,0.3167705536
Ryzen 5600X,3.090949297,3.147994995,24.98355198,0.01299977303,0.3324122429
Ryzen 5600X,2.708028078,2.986038208,25.116611,0.01709413528,0.3487226963
Ryzen 5600X,3.248435974,3.048355341,23.30849671,0.01807904243,0.3548226357
Ryzen 5600X,2.651277542,3.472602129,22.9959712,0.01805043221,0.3993189335
Ryzen 5600X,2.589120388,3.023041725,22.36209655,0.01599740982,0.3315360546
Ryzen 5600X,2.742448568,3.635028601,23.85709977,0.01304960251,0.3199996948
Ryzen 5600X,2.50319171,3.582676649,24.84256983,0.01699924469,0.3257341385
Ryzen 5600X,2.322638273,2.96952796,25.40289664,0.01504206657,0.3685958385
Ryzen 5600X,2.642157316,2.76782012,24.40080261,0.01899862289,0.2916479111
Ryzen 5600X,3.60672307,3.095092773,24.31690502,0.01605916023,0.3752520084
Ryzen 5600X,3.308963776,3.087897778,24.38423467,0.01808428764,0.3651390076
Ryzen 5600X,3.057715654,3.306359053,25.18626547,0.01900053024,0.3911042213
Ryzen 5600X,3.278393984,3.535443783,24.77446604,0.01399993896,0.2913048267
Ryzen 5600X,3.270022154,3.532802343,24.63882542,0.0180478096,0.3228962421
Ryzen 5600X,3.630010128,3.820158243,22.87744617,0.0160651207,0.3877382278
Ryzen 5600X,3.983027458,3.01181078,23.53086925,0.02199840546,0.532407999
Ryzen 5600X,3.86021018,3.275605202,24.39552307,0.02753591537,0.4336276054
Ryzen 5600X,3.65086031,3.192187071,23.80955696,0.01699829102,0.3307082653
Ryzen 5600X,3.971946955,3.825335264,23.88237619,0.0190885067,0.3242604733
Ryzen 5600X,3.089561224,3.327908278,23.00505853,0.02305793762,0.3567528725
Ryzen 5600X,3.736834526,3.226549864,24.60931611,0.01212906837,0.338793993
Ryzen 5600X,3.296248436,3.51581049,24.80230474,0.02199983597,0.3814077377
Ryzen 5600X,3.433361769,3.810117483,24.5884819,0.08599853516,0.306997776
Ryzen 5600X,3.336167574,3.605234385,24.17159748,0.01505017281,0.4527254105
Ryzen 5600X,3.216472387,3.669684887,23.77928638,0.01506614685,0.3338179588
Ryzen 5600X,3.420450211,3.751538277,23.69200063,0.01506733894,0.4127087593
Ryzen 5600X,3.674122334,3.254042149,24.73585939,0.01506137848,0.3000233173
Ryzen 5600X,3.398596048,3.257246017,24.91475677,0.01699757576,0.3221735954
Ryzen 5600X,3.440470219,3.145440102,24.5520153,0.0131111145,0.3004295826
Ryzen 5600X,3.048629284,3.165042639,24.93645501,0.01709675789,0.3388841152
Ryzen 5600X,2.94137001,3.122430325,23.94000292,0.01804709435,0.403719902
Ryzen 5600X,3.169971704,2.942176819,23.68761706,0.01700091362,0.364784956
Ryzen 5600X,3.150537252,2.96335268,22.79103708,0.2040605545,0.6087613106
Ryzen 5600X,3.294548035,3.570458651,23.88882089,0.0150001049,0.3480751514
Ryzen 5600X,3.017235279,3.510781765,24.05835104,0.01404619217,0.3239274025
Ryzen 5600X,2.700766563,2.918668747,23.2400744,0.01700019836,0.358027935
Ryzen 5600X,3.51529932,2.933630228,24.74357772,0.01208090782,0.3123953342
Ryzen 5600X,3.336741209,3.255204916,25.19929433,0.01433205605,0.372328043
Ryzen 5600X,3.973714352,3.894342899,25.060045,0.01705956459,0.2887256145
Ryzen 5600X,3.189058065,3.664827585,24.6232307,0.01509809494,0.3470394611
Ryzen 5600X,3.311435938,3.32224822,24.46712136,0.01105380058,0.313937664
Ryzen 5600X,3.516495228,3.429464102,25.11038804,0.01399803162,0.2748477459
Ryzen 5600X,3.303939581,3.196467638,25.4304719,0.01194620132,0.3556489944
Ryzen 5600X,3.234186649,3.437684774,25.13061571,0.01209998131,0.2866048813
Ryzen 5600X,3.682319641,3.649134874,25.4182272,0.0170853138,0.3564031124
Ryzen 5600X,3.560672522,3.875437498,25.25395846,0.01499915123,0.347332716
Ryzen 5600X,3.966767311,4.040553093,25.38500214,0.01507019997,0.3161451817
Ryzen 5600X,3.894160986,3.93191123,24.84775186,0.01406931877,0.4022557735
Ryzen 5600X,3.403971195,4.170279026,24.09687376,0.01799988747,0.3927679062
Ryzen 5600X,3.261229277,3.119914293,24.89797354,0.01405453682,0.2889380455
Ryzen 5600X,2.528544188,2.924013376,24.30182576,0.01305699348,0.3538424969
Ryzen 5600X,2.786555767,2.915189028,23.35507846,0.01605176926,0.4347493649
Ryzen 5600X,3.08316946,2.864154816,24.02343273,0.01599931717,0.3505711555
Ryzen 5600X,3.196615458,3.046658754,23.81039834,0.01510357857,0.3097259998
Ryzen 5600X,3.293271065,3.457065344,24.0014081,0.01807594299,0.3965711594
Ryzen 5600X,3.696951628,2.99554491,23.67129183,0.01405358315,0.2717320919
Ryzen 5600X,3.410336018,3.107901335,24.30204296,0.01510834694,0.4169301987
Ryzen 5600X,2.840811491,3.528499126,23.21827173,0.02912569046,0.3725161552
Ryzen 5600X,3.853611708,2.971902132,23.57309794,0.02199888229,0.4836916924
Ryzen 5600X,3.75448513,3.180322886,23.83735442,0.03006982803,0.3695619106
Ryzen 5600X,4.037037373,3.241965294,24.14870715,0.02012515068,0.3965995312
Ryzen 5600X,3.165487766,3.091361761,24.66896749,0.01499938965,0.303650856
Ryzen 5600X,3.359434128,3.466892004,25.41082859,0.01199913025,0.28586936
Ryzen 5600X,2.981853008,3.387542009,24.37911367,0.01304769516,0.3495502472
Ryzen 5600X,2.811467886,3.672735453,24.19056821,0.01604008675,0.318363905
Ryzen 5600X,3.146484613,3.146873951,23.58152747,0.01399970055,0.3419811726
Ryzen 5600X,3.506334066,2.936994791,24.68070245,0.01510882378,0.3382644653
Ryzen 5600X,3.418158054,3.65171504,24.00309753,0.01771259308,0.3115053177
Ryzen 5600X,2.47721839,3.32728076,23.99632549,0.01600050926,0.3321840763
Ryzen 5600X,2.860792637,2.886518955,23.828264,0.01104331017,0.3399219513
Ryzen 5600X,2.80355382,3.130562067,24.41625929,0.01500034332,0.3065571785
Ryzen 5600X,2.54618454,2.948566675,24.11532044,0.01400113106,0.3421561718
Ryzen 5600X,3.849738121,2.997959614,23.01176214,0.01462507248,0.3230774403
Ryzen 5600X,4.232493162,3.053534746,23.46398282,0.02010536194,0.4584448338
Ryzen 5600X,4.657095909,3.647205591,24.01275325,0.02699947357,0.5118710995
Ryzen 5600X,4.062430859,3.832964897,24.00866675,0.01899790764,0.396137476
Ryzen 5600X,3.684463978,3.419841051,23.52718902,0.01706123352,0.3514983654
Ryzen 5600X,3.399226189,3.069942236,23.31325221,0.02310824394,0.2500011921
Ryzen 5600X,4.248673201,3.406347752,23.63206291,0.01205825806,0.3151791096
Ryzen 5600X,3.559194326,3.912657976,24.34721708,0.01109290123,0.2973144054
Ryzen 5600X,4.025686264,3.656023026,24.56882429,0.01512360573,0.4652152061
Ryzen 5600X,3.549928188,3.736450672,25.26866531,0.01521706581,0.3831527233
Ryzen 5600X,3.092404366,3.948330879,23.8064971,0.02315044403,0.3098058701
Ryzen 5600X,3.125300646,3.897302866,23.33652067,0.01507735252,0.3210003376
Ryzen 5600X,3.289156199,3.209859133,24.26653504,0.0150475502,0.296027422
Ryzen 5600X,2.8868258,3.162013054,25.13360429,0.01408839226,0.3734474182
Ryzen 5600X,3.067589045,3.202983856,23.69089627,0.02104043961,0.3009285927
Ryzen 5600X,2.429847956,2.984363317,23.62237096,0.01400089264,0.3286170959
Ryzen 5600X,3.092695236,3.584002733,23.39799762,0.01505446434,0.2929520607
